seed,method,selected,oof_accuracy,accuracy,balanced_accuracy,pred_rate
2027,spec_fusion_spec649_log_c08_0.18,spec_fusion_spec649_log_c08_0.18,0.6944649446494465,0.7168141592920354,0.7113207547169811,0.39823008849557523
2027,spec_fusion_spec649_log_c08_0.28,spec_fusion_spec649_log_c08_0.28,0.6900369003690037,0.7345132743362832,0.7290880503144654,0.39823008849557523
2027,spec_fusion_spec649_log_c08_0.35,spec_fusion_spec649_log_c08_0.35,0.6885608856088561,0.7374631268436578,0.7325995807127883,0.40707964601769914
2027,spec_fusion_spec649_log_c08_0.40,spec_fusion_spec649_log_c08_0.40,0.6708487084870849,0.7315634218289085,0.7266771488469601,0.40707964601769914
2027,spec_fusion_spec649_ridge_a5_0.03,spec_fusion_spec649_ridge_a5_0.03,0.6952029520295203,0.7345132743362832,0.730188679245283,0.415929203539823
2027,spec_fusion_spec649_ridge_a5_0.05,spec_fusion_spec649_ridge_a5_0.05,0.6966789667896679,0.7315634218289085,0.7270440251572328,0.41297935103244837
2027,spec_fusion_spec649_ridge_a5_0.08,spec_fusion_spec649_ridge_a5_0.08,0.6974169741697417,0.7345132743362832,0.730188679245283,0.415929203539823
2027,spec_fusion_spec649_ridge_a5_0.12,spec_fusion_spec649_ridge_a5_0.12,0.6996309963099631,0.7197640117994101,0.714832285115304,0.40707964601769914
2027,spec_fusion_spec649_ridge_a5_0.18,spec_fusion_spec649_ridge_a5_0.18,0.7018450184501845,0.7168141592920354,0.7113207547169811,0.39823008849557523
2027,spec_fusion_spec649_ridge_a5_0.28,spec_fusion_spec649_ridge_a5_0.28,0.6907749077490775,0.7109144542772862,0.7050314465408805,0.39233038348082594
2027,spec_fusion_spec649_ridge_a5_0.35,spec_fusion_spec649_ridge_a5_0.35,0.6863468634686347,0.7138643067846607,0.7078092243186582,0.3893805309734513
2027,spec_fusion_spec649_ridge_a5_0.40,spec_fusion_spec649_ridge_a5_0.40,0.6833948339483394,0.7197640117994101,0.7140985324947589,0.3952802359882006
2027,spec_fusion_spec649_svc_c08_0.03,spec_fusion_spec649_svc_c08_0.03,0.6944649446494465,0.7315634218289085,0.7266771488469601,0.40707964601769914
2027,spec_fusion_spec649_svc_c08_0.05,spec_fusion_spec649_svc_c08_0.05,0.6944649446494465,0.7315634218289085,0.7266771488469601,0.40707964601769914
2027,spec_fusion_spec649_svc_c08_0.08,spec_fusion_spec649_svc_c08_0.08,0.6944649446494465,0.7315634218289085,0.7266771488469601,0.40707964601769914
2027,spec_fusion_spec649_svc_c08_0.12,spec_fusion_spec649_svc_c08_0.12,0.6937269372693727,0.7286135693215339,0.7235324947589099,0.40412979351032446
2027,spec_fusion_spec649_svc_c08_0.18,spec_fusion_spec649_svc_c08_0.18,0.6959409594095941,0.7197640117994101,0.7140985324947589,0.3952802359882006
2027,spec_fusion_spec649_svc_c08_0.28,spec_fusion_spec649_svc_c08_0.28,0.6944649446494465,0.7168141592920354,0.7109538784067087,0.39233038348082594
2027,spec_fusion_spec649_svc_c08_0.35,spec_fusion_spec649_svc_c08_0.35,0.6952029520295203,0.7168141592920354,0.7109538784067087,0.39233038348082594
2027,spec_fusion_spec649_svc_c08_0.40,spec_fusion_spec649_svc_c08_0.40,0.6937269372693727,0.7168141592920354,0.7102201257861636,0.3805309734513274
2027,spec_spec649_gpu,spec_spec649_gpu,0.5239852398523985,0.56047197640118,0.5567610062893082,0.4365781710914454
2027,spec_spec649_log_c04,spec_spec649_log_c04,0.5365313653136531,0.5781710914454278,0.5752620545073375,0.44837758112094395
2027,spec_spec649_log_c08,spec_spec649_log_c08,0.5291512915129152,0.5634218289085545,0.5617400419287212,0.4690265486725664
2027,spec_spec649_ridge_a5,spec_spec649_ridge_a5,0.5343173431734317,0.584070796460177,0.5826519916142557,0.471976401179941
2027,spec_spec649_svc_c08,spec_spec649_svc_c08,0.5520295202952029,0.5634218289085545,0.5411949685534592,0.13864306784660768
2027,spec_zfusion_spec649_gpu_0.08,spec_zfusion_spec649_gpu_0.08,0.6819188191881919,0.7197640117994101,0.7170335429769392,0.4424778761061947
2027,spec_zfusion_spec649_gpu_0.12,spec_zfusion_spec649_gpu_0.12,0.6797047970479705,0.7109144542772862,0.7087002096436059,0.45132743362831856
2027,spec_zfusion_spec649_gpu_0.18,spec_zfusion_spec649_gpu_0.18,0.6826568265682657,0.7050147492625368,0.7024109014675053,0.44542772861356933
2027,spec_zfusion_spec649_gpu_0.28,spec_zfusion_spec649_gpu_0.28,0.6833948339483394,0.7020648967551623,0.6992662473794549,0.4424778761061947
2027,spec_zfusion_spec649_gpu_0.35,spec_zfusion_spec649_gpu_0.35,0.6797047970479705,0.7050147492625368,0.7016771488469602,0.4336283185840708
2027,spec_zfusion_spec649_log_c04_0.08,spec_zfusion_spec649_log_c04_0.08,0.6826568265682657,0.7168141592920354,0.7146226415094339,0.45132743362831856
2027,spec_zfusion_spec649_log_c04_0.12,spec_zfusion_spec649_log_c04_0.12,0.6878228782287823,0.7138643067846607,0.7118448637316561,0.45427728613569324
2027,spec_zfusion_spec649_log_c04_0.18,spec_zfusion_spec649_log_c04_0.18,0.6885608856088561,0.7109144542772862,0.7083333333333333,0.44542772861356933
2027,spec_zfusion_spec649_log_c04_0.28,spec_zfusion_spec649_log_c04_0.28,0.6907749077490775,0.7315634218289085,0.7288784067085954,0.4424778761061947
2027,spec_zfusion_spec649_log_c04_0.35,spec_zfusion_spec649_log_c04_0.35,0.6856088560885609,0.7345132743362832,0.7305555555555555,0.4218289085545723
2027,spec_zfusion_spec649_log_c08_0.08,spec_zfusion_spec649_log_c08_0.08,0.6841328413284132,0.7227138643067846,0.7201781970649894,0.44542772861356933
2027,spec_zfusion_spec649_log_c08_0.12,spec_zfusion_spec649_log_c08_0.12,0.6863468634686347,0.7168141592920354,0.7149895178197065,0.45722713864306785
2027,spec_zfusion_spec649_log_c08_0.18,spec_zfusion_spec649_log_c08_0.18,0.6863468634686347,0.7138643067846607,0.7118448637316561,0.45427728613569324
2027,spec_zfusion_spec649_log_c08_0.28,spec_zfusion_spec649_log_c08_0.28,0.6952029520295203,0.7286135693215339,0.7257337526205451,0.43952802359882004
2027,spec_zfusion_spec649_log_c08_0.35,spec_zfusion_spec649_log_c08_0.35,0.6826568265682657,0.7345132743362832,0.7305555555555555,0.4218289085545723
2027,spec_zfusion_spec649_ridge_a5_0.08,spec_zfusion_spec649_ridge_a5_0.08,0.6804428044280443,0.7256637168141593,0.7229559748427673,0.4424778761061947
2027,spec_zfusion_spec649_ridge_a5_0.12,spec_zfusion_spec649_ridge_a5_0.12,0.6826568265682657,0.7315634218289085,0.7292452830188679,0.44837758112094395
2027,spec_zfusion_spec649_ridge_a5_0.18,spec_zfusion_spec649_ridge_a5_0.18,0.6826568265682657,0.7197640117994101,0.7177672955974843,0.45427728613569324
2027,spec_zfusion_spec649_ridge_a5_0.28,spec_zfusion_spec649_ridge_a5_0.28,0.6929889298892989,0.7315634218289085,0.7292452830188679,0.44837758112094395
2027,spec_zfusion_spec649_ridge_a5_0.35,spec_zfusion_spec649_ridge_a5_0.35,0.6848708487084871,0.7227138643067846,0.7201781970649894,0.44542772861356933
2027,spec_zfusion_spec649_svc_c08_0.08,spec_zfusion_spec649_svc_c08_0.08,0.6804428044280443,0.7227138643067846,0.719811320754717,0.43952802359882004
2027,spec_zfusion_spec649_svc_c08_0.12,spec_zfusion_spec649_svc_c08_0.12,0.6856088560885609,0.7227138643067846,0.719811320754717,0.43952802359882004
2027,spec_zfusion_spec649_svc_c08_0.18,spec_zfusion_spec649_svc_c08_0.18,0.6833948339483394,0.7256637168141593,0.7222222222222222,0.4306784660766962
2027,spec_zfusion_spec649_svc_c08_0.28,spec_zfusion_spec649_svc_c08_0.28,0.6819188191881919,0.7168141592920354,0.7127882599580713,0.4218289085545723
2027,spec_zfusion_spec649_svc_c08_0.35,spec_zfusion_spec649_svc_c08_0.35,0.6767527675276753,0.7050147492625368,0.7013102725366875,0.4277286135693215
2027,stack_lda,stack_lda,0.7143911439114391,0.7433628318584071,0.7370545073375262,0.3834808259587021
2027,stack_log_c003,stack_log_c003,0.7173431734317344,0.7551622418879056,0.7514675052410902,0.4247787610619469
2027,stack_log_c01,stack_log_c01,0.7114391143911439,0.7551622418879056,0.7514675052410902,0.4247787610619469
2028,conv_fusion_net_0.10,conv_fusion_net_0.10,0.7040590405904059,0.6784660766961652,0.6785115303983229,0.4896755162241888
2028,conv_fusion_net_0.20,conv_fusion_net_0.20,0.7040590405904059,0.6637168141592921,0.6627882599580712,0.4749262536873156
2028,conv_fusion_net_0.35,conv_fusion_net_0.35,0.6959409594095941,0.6637168141592921,0.6609538784067086,0.44542772861356933
2028,conv_fusion_z_et_0.10,conv_fusion_z_et_0.10,0.7011070110701108,0.6784660766961652,0.6788784067085953,0.49557522123893805
2028,conv_fusion_z_et_0.20,conv_fusion_z_et_0.20,0.7018450184501845,0.672566371681416,0.6733228511530398,0.5014749262536873
2028,conv_fusion_z_et_0.35,conv_fusion_z_et_0.35,0.7018450184501845,0.6637168141592921,0.6624213836477988,0.4690265486725664
2028,conv_fusion_z_log_0.10,conv_fusion_z_log_0.10,0.7033210332103321,0.6784660766961652,0.6788784067085953,0.49557522123893805
2028,conv_fusion_z_log_0.20,conv_fusion_z_log_0.20,0.7033210332103321,0.6696165191740413,0.6694444444444445,0.48672566371681414
2028,conv_fusion_z_log_0.35,conv_fusion_z_log_0.35,0.6988929889298893,0.6637168141592921,0.6616876310272537,0.45722713864306785
2028,conv_fusion_z_svc_0.10,conv_fusion_z_svc_0.10,0.7040590405904059,0.6784660766961652,0.6788784067085953,0.49557522123893805
2028,conv_fusion_z_svc_0.20,conv_fusion_z_svc_0.20,0.7033210332103321,0.6696165191740413,0.6690775681341719,0.4808259587020649
2028,conv_fusion_z_svc_0.35,conv_fusion_z_svc_0.35,0.7003690036900369,0.6460176991150443,0.644287211740042,0.4631268436578171
2028,conv_fusion_zp_log_0.10,conv_fusion_zp_log_0.10,0.7025830258302583,0.6784660766961652,0.6788784067085953,0.49557522123893805
2028,conv_fusion_zp_log_0.20,conv_fusion_zp_log_0.20,0.7025830258302583,0.6637168141592921,0.6631551362683439,0.4808259587020649
2028,conv_fusion_zp_log_0.35,conv_fusion_zp_log_0.35,0.7003690036900369,0.6637168141592921,0.6616876310272537,0.45722713864306785
2028,conv_gate0.008,conv_gate0.008,0.6974169741697417,0.6902654867256637,0.6899895178197064,0.4837758112094395
2028,conv_gate0.012,conv_gate0.012,0.6974169741697417,0.6902654867256637,0.6899895178197064,0.4837758112094395
2028,conv_gate0.016,conv_gate0.016,0.6974169741697417,0.6902654867256637,0.6899895178197064,0.4837758112094395
2028,conv_net,conv_net,0.6627306273062731,0.6666666666666666,0.6618972746331238,0.41297935103244837
2028,conv_svc,conv_svc,0.6974169741697417,0.6902654867256637,0.6899895178197064,0.4837758112094395
2028,conv_z_et,conv_z_et,0.666420664206642,0.6607669616519174,0.6589098532494759,0.46017699115044247
2028,conv_z_log,conv_z_log,0.6701107011070111,0.6548672566371682,0.6522536687631026,0.44837758112094395
2028,conv_z_svc,conv_z_svc,0.6612546125461255,0.6666666666666666,0.6633647798742138,0.4365781710914454
2028,conv_zp_log,conv_zp_log,0.6708487084870849,0.6578171091445427,0.6550314465408804,0.44542772861356933
2028,erp_erp_late_et_l8,erp_erp_late_et_l8,0.6745387453874538,0.6460176991150443,0.6420859538784067,0.4277286135693215
2028,erp_erp_late_lda,erp_erp_late_lda,0.633210332103321,0.6460176991150443,0.6468553459119497,0.504424778761062
2028,erp_erp_late_log_c03,erp_erp_late_log_c03,0.6435424354243543,0.6253687315634219,0.6277777777777778,0.5309734513274337
2028,erp_erp_late_log_c08,erp_erp_late_log_c08,0.6376383763837639,0.6194690265486725,0.6233228511530398,0.5545722713864307
2028,erp_erp_late_ridge_a8,erp_erp_late_ridge_a8,0.6007380073800738,0.6135693215339233,0.6166666666666667,0.5427728613569321
2028,erp_erp_late_svc_c07,erp_erp_late_svc_c07,0.6686346863468635,0.6607669616519174,0.6611111111111111,0.49557522123893805
2028,oof_rank_mean12,oof_rank_mean12,0.7121771217712177,0.6932153392330384,0.6931341719077568,0.48672566371681414
2028,oof_rank_mean3,oof_rank_mean3,0.7107011070110701,0.696165191740413,0.696278825995807,0.4896755162241888
2028,oof_rank_mean5,oof_rank_mean5,0.7107011070110701,0.696165191740413,0.6959119496855346,0.4837758112094395
2028,oof_rank_mean8,oof_rank_mean8,0.7107011070110701,0.6991150442477876,0.6990566037735848,0.48672566371681414
2028,oof_rank_median12,oof_rank_median12,0.7143911439114391,0.6932153392330384,0.6916666666666667,0.4631268436578171
2028,oof_rank_median3,oof_rank_median3,0.7180811808118082,0.6902654867256637,0.6888888888888889,0.46607669616519176
2028,oof_rank_median5,oof_rank_median5,0.7180811808118082,0.6932153392330384,0.6916666666666667,0.4631268436578171
2028,oof_rank_median8,oof_rank_median8,0.7151291512915129,0.6932153392330384,0.6916666666666667,0.4631268436578171
2028,recipe_conv_spec_erp_mean,recipe_conv_spec_erp_mean,0.7055350553505535,0.696165191740413,0.6970125786163521,0.5014749262536873
2028,recipe_conv_spec_erp_median,recipe_conv_spec_erp_median,0.7055350553505535,0.696165191740413,0.6970125786163521,0.5014749262536873
2028,recipe_conv_spec_erp_zmean,recipe_conv_spec_erp_zmean,0.7070110701107011,0.6784660766961652,0.6810796645702306,0.5309734513274337
2028,recipe_four_core_mean,recipe_four_core_mean,0.7055350553505535,0.696165191740413,0.6970125786163521,0.5014749262536873
2028,recipe_four_core_median,recipe_four_core_median,0.7055350553505535,0.696165191740413,0.6970125786163521,0.5014749262536873
2028,recipe_four_core_zmean,recipe_four_core_zmean,0.7070110701107011,0.6784660766961652,0.6810796645702306,0.5309734513274337
2028,recipe_robust_core_mean,recipe_robust_core_mean,0.7047970479704797,0.7079646017699115,0.7081236897274633,0.4896755162241888
2028,recipe_robust_core_median,recipe_robust_core_median,0.7047970479704797,0.7079646017699115,0.7081236897274633,0.4896755162241888
2028,recipe_robust_core_zmean,recipe_robust_core_zmean,0.7047970479704797,0.7020648967551623,0.7047693920335429,0.5309734513274337
2028,spec_base,spec_base,0.7033210332103321,0.6902654867256637,0.6899895178197064,0.4837758112094395
2028,spec_fusion_spec649_gpu_0.03,spec_fusion_spec649_gpu_0.03,0.7047970479704797,0.6902654867256637,0.6892557651991614,0.471976401179941
2028,spec_fusion_spec649_gpu_0.05,spec_fusion_spec649_gpu_0.05,0.7092250922509226,0.6932153392330384,0.6920335429769392,0.4690265486725664
2028,spec_fusion_spec649_gpu_0.08,spec_fusion_spec649_gpu_0.08,0.7047970479704797,0.6814159292035398,0.6798218029350105,0.4631268436578171
2028,spec_fusion_spec649_gpu_0.12,spec_fusion_spec649_gpu_0.12,0.7018450184501845,0.6814159292035398,0.6798218029350105,0.4631268436578171
2028,spec_fusion_spec649_gpu_0.18,spec_fusion_spec649_gpu_0.18,0.6966789667896679,0.6991150442477876,0.6979559748427673,0.4690265486725664
2028,spec_fusion_spec649_gpu_0.28,spec_fusion_spec649_gpu_0.28,0.6937269372693727,0.696165191740413,0.694811320754717,0.46607669616519176
2028,spec_fusion_spec649_gpu_0.35,spec_fusion_spec649_gpu_0.35,0.6701107011070111,0.696165191740413,0.6940775681341719,0.45427728613569324
2028,spec_fusion_spec649_gpu_0.40,spec_fusion_spec649_gpu_0.40,0.6560885608856089,0.7050147492625368,0.7027777777777777,0.45132743362831856
2028,spec_fusion_spec649_log_c04_0.03,spec_fusion_spec649_log_c04_0.03,0.7047970479704797,0.6873156342182891,0.6868448637316562,0.4808259587020649
2028,spec_fusion_spec649_log_c04_0.05,spec_fusion_spec649_log_c04_0.05,0.7070110701107011,0.6902654867256637,0.689622641509434,0.4778761061946903
2028,spec_fusion_spec649_log_c04_0.08,spec_fusion_spec649_log_c04_0.08,0.7121771217712177,0.6873156342182891,0.6861111111111111,0.4690265486725664
2028,spec_fusion_spec649_log_c04_0.12,spec_fusion_spec649_log_c04_0.12,0.7136531365313653,0.696165191740413,0.6951781970649895,0.471976401179941
2028,spec_fusion_spec649_log_c04_0.18,spec_fusion_spec649_log_c04_0.18,0.7092250922509226,0.6902654867256637,0.6888888888888889,0.46607669616519176
2028,spec_fusion_spec649_log_c04_0.28,spec_fusion_spec649_log_c04_0.28,0.7040590405904059,0.7050147492625368,0.7038784067085954,0.4690265486725664
2028,spec_fusion_spec649_log_c04_0.35,spec_fusion_spec649_log_c04_0.35,0.6966789667896679,0.7286135693215339,0.7272012578616351,0.4631268436578171
2028,spec_fusion_spec649_log_c04_0.40,spec_fusion_spec649_log_c04_0.40,0.6856088560885609,0.7256637168141593,0.7244234800838574,0.46607669616519176
2028,spec_fusion_spec649_log_c08_0.03,spec_fusion_spec649_log_c08_0.03,0.7047970479704797,0.6843657817109144,0.6837002096436058,0.4778761061946903
2028,spec_fusion_spec649_log_c08_0.05,spec_fusion_spec649_log_c08_0.05,0.7084870848708487,0.6873156342182891,0.6861111111111111,0.4690265486725664
2028,spec_fusion_spec649_log_c08_0.08,spec_fusion_spec649_log_c08_0.08,0.7129151291512915,0.696165191740413,0.6944444444444444,0.46017699115044247
2028,spec_fusion_spec649_log_c08_0.12,spec_fusion_spec649_log_c08_0.12,0.7129151291512915,0.6932153392330384,0.6920335429769392,0.4690265486725664
2028,spec_fusion_spec649_log_c08_0.18,spec_fusion_spec649_log_c08_0.18,0.7084870848708487,0.7020648967551623,0.7003668763102725,0.46017699115044247
2028,spec_fusion_spec649_log_c08_0.28,spec_fusion_spec649_log_c08_0.28,0.7003690036900369,0.7227138643067846,0.7220125786163522,0.4749262536873156
2028,spec_fusion_spec649_log_c08_0.35,spec_fusion_spec649_log_c08_0.35,0.6892988929889299,0.7256637168141593,0.7244234800838574,0.46607669616519176
2028,spec_fusion_spec649_log_c08_0.40,spec_fusion_spec649_log_c08_0.40,0.6811808118081181,0.7256637168141593,0.72479035639413,0.471976401179941
2028,spec_fusion_spec649_ridge_a5_0.03,spec_fusion_spec649_ridge_a5_0.03,0.7062730627306273,0.6843657817109144,0.6837002096436058,0.4778761061946903
2028,spec_fusion_spec649_ridge_a5_0.05,spec_fusion_spec649_ridge_a5_0.05,0.7070110701107011,0.6932153392330384,0.6924004192872117,0.4749262536873156
2028,spec_fusion_spec649_ridge_a5_0.08,spec_fusion_spec649_ridge_a5_0.08,0.7092250922509226,0.6873156342182891,0.6861111111111111,0.4690265486725664
2028,spec_fusion_spec649_ridge_a5_0.12,spec_fusion_spec649_ridge_a5_0.12,0.7136531365313653,0.6902654867256637,0.6885220125786163,0.46017699115044247
2028,spec_fusion_spec649_ridge_a5_0.18,spec_fusion_spec649_ridge_a5_0.18,0.7107011070110701,0.696165191740413,0.694811320754717,0.46607669616519176
2028,spec_fusion_spec649_ridge_a5_0.28,spec_fusion_spec649_ridge_a5_0.28,0.7055350553505535,0.7138643067846607,0.7125786163522012,0.46607669616519176
2028,spec_fusion_spec649_ridge_a5_0.35,spec_fusion_spec649_ridge_a5_0.35,0.6988929889298893,0.7138643067846607,0.7133123689727463,0.4778761061946903
2028,spec_fusion_spec649_ridge_a5_0.40,spec_fusion_spec649_ridge_a5_0.40,0.6878228782287823,0.7138643067846607,0.7122117400419288,0.46017699115044247
2028,spec_fusion_spec649_svc_c08_0.03,spec_fusion_spec649_svc_c08_0.03,0.7062730627306273,0.6873156342182891,0.6868448637316562,0.4808259587020649
2028,spec_fusion_spec649_svc_c08_0.05,spec_fusion_spec649_svc_c08_0.05,0.7070110701107011,0.6873156342182891,0.6868448637316562,0.4808259587020649
2028,spec_fusion_spec649_svc_c08_0.08,spec_fusion_spec649_svc_c08_0.08,0.7062730627306273,0.6843657817109144,0.6837002096436058,0.4778761061946903
2028,spec_fusion_spec649_svc_c08_0.12,spec_fusion_spec649_svc_c08_0.12,0.7062730627306273,0.6902654867256637,0.6892557651991614,0.471976401179941
2028,spec_fusion_spec649_svc_c08_0.18,spec_fusion_spec649_svc_c08_0.18,0.7047970479704797,0.6873156342182891,0.6861111111111111,0.4690265486725664
2028,spec_fusion_spec649_svc_c08_0.28,spec_fusion_spec649_svc_c08_0.28,0.7033210332103321,0.6755162241887905,0.6735324947589099,0.45722713864306785
2028,spec_fusion_spec649_svc_c08_0.35,spec_fusion_spec649_svc_c08_0.35,0.7033210332103321,0.6755162241887905,0.6735324947589099,0.45722713864306785
